osisRef,status,book,chapter,verseNum,verseText,mdText,people,peopleCount,places,placesCount,yearNum,quotesFrom,peopleGroups,eventsDescribed
Ps.62.11,publish,Ps,Ps.62,11,God hath spoken once; twice have I heard this; that power belongeth unto God.,[God]([/person/god_1324) hath spoken once; twice have I heard this; that power _belongeth_ unto [God.]([/person/god_1324),god_1324,1,,0,,,,
Ps.62.12,publish,Ps,Ps.62,12,"Also unto thee, O Lord, belongeth mercy: for thou renderest to every man according to his work.","Also unto thee, O [Lord,]([/person/god_1324) _belongeth_ mercy: for thou renderest to every man according to his work.",god_1324,1,,0,,,,
Ps.63.1,publish,Ps,Ps.63,1,"O God, thou art my God; early will I seek thee: my soul thirsteth for thee, my flesh longeth for thee in a dry and thirsty land, where no water is;","O [God,]([/person/god_1324) thou _art_ my [God;]([/person/god_1324) early will I seek thee: my soul thirsteth for thee, my flesh longeth for thee in a dry and thirsty land, where no water is;",god_1324,1,,0,,,,
Ps.63.2,publish,Ps,Ps.63,2,"To see thy power and thy glory, so as I have seen thee in the sanctuary.","To see thy power and thy glory, so _as_ I have seen thee in the sanctuary.",,0,,0,,,,
Ps.63.3,publish,Ps,Ps.63,3,"Because thy lovingkindness is better than life, my lips shall praise thee.","Because thy lovingkindness _is_ better than life, my lips shall praise thee.",,0,,0,,,,
Ps.63.4,publish,Ps,Ps.63,4,Thus will I bless thee while I live: I will lift up my hands in thy name.,Thus will I bless thee while I live: I will lift up my hands in thy name.,,0,,0,,,,
Ps.63.5,publish,Ps,Ps.63,5,My soul shall be satisfied as with marrow and fatness; and my mouth shall praise thee with joyful lips:,My soul shall be satisfied as _with_ marrow and fatness; and my mouth shall praise _thee_ with joyful lips:,,0,,0,,,,
Ps.63.6,publish,Ps,Ps.63,6,"When I remember thee upon my bed, and meditate on thee in the night watches.","When I remember thee upon my bed, _and_ meditate on thee in the _night_ watches.",,0,,0,,,,
Ps.63.7,publish,Ps,Ps.63,7,"Because thou hast been my help, therefore in the shadow of thy wings will I rejoice.","Because thou hast been my help, therefore in the shadow of thy wings will I rejoice.",,0,,0,,,,
Ps.63.8,publish,Ps,Ps.63,8,My soul followeth hard after thee: thy right hand upholdeth me.,My soul followeth hard after thee: thy right hand upholdeth me.,,0,,0,,,,
Ps.63.9,publish,Ps,Ps.63,9,"But those that seek my soul, to destroy it, shall go into the lower parts of the earth.","But those _that_ seek my soul, to destroy _it,_ shall go into the lower parts of the earth.",,0,,0,,,,
Ps.63.10,publish,Ps,Ps.63,10,They shall fall by the sword: they shall be a portion for foxes.,They shall fall by the sword: they shall be a portion for foxes.,,0,,0,,,,
Ps.63.11,publish,Ps,Ps.63,11,But the king shall rejoice in God; every one that sweareth by him shall glory: but the mouth of them that speak lies shall be stopped.,But the king shall rejoice in [God;]([/person/god_1324) every one that sweareth by him shall glory: but the mouth of them that speak lies shall be stopped.,god_1324,1,,0,,,,
Ps.64.1,publish,Ps,Ps.64,1,"Hear my voice, O God, in my prayer: preserve my life from fear of the enemy.","Hear my voice, O [God,]([/person/god_1324) in my prayer: preserve my life from fear of the enemy.",god_1324,1,,0,-1061,,,
Ps.64.2,publish,Ps,Ps.64,2,Hide me from the secret counsel of the wicked; from the insurrection of the workers of iniquity:,Hide me from the secret counsel of the wicked; from the insurrection of the workers of iniquity:,,0,,0,-1061,,,
Ps.64.3,publish,Ps,Ps.64,3,"Who whet their tongue like a sword, and bend their bows to shoot their arrows, even bitter words:","Who whet their tongue like a sword, _and_ bend _their_ _bows_ _to_ _shoot_ their arrows, _even_ bitter words:",,0,,0,-1061,,,
Ps.64.4,publish,Ps,Ps.64,4,"That they may shoot in secret at the perfect: suddenly do they shoot at him, and fear not.","That they may shoot in secret at the perfect: suddenly do they shoot at him, and fear not.",,0,,0,-1061,,,
Ps.64.5,publish,Ps,Ps.64,5,"They encourage themselves in an evil matter: they commune of laying snares privily; they say, Who shall see them?","They encourage themselves _in_ an evil matter: they commune of laying snares privily; they say, Who shall see them?",,0,,0,-1061,,,
Ps.64.6,publish,Ps,Ps.64,6,"They search out iniquities; they accomplish a diligent search: both the inward thought of every one of them, and the heart, is deep.","They search out iniquities; they accomplish a diligent search: both the inward _thought_ of every one _of_ _them,_ and the heart, _is_ deep.",,0,,0,-1061,,,
Ps.64.7,publish,Ps,Ps.64,7,But God shall shoot at them with an arrow; suddenly shall they be wounded.,But [God]([/person/god_1324) shall shoot at them _with_ an arrow; suddenly shall they be wounded.,god_1324,1,,0,-1061,,,
Ps.64.8,publish,Ps,Ps.64,8,So they shall make their own tongue to fall upon themselves: all that see them shall flee away.,So they shall make their own tongue to fall upon themselves: all that see them shall flee away.,,0,,0,-1061,,,
Ps.64.9,publish,Ps,Ps.64,9,"And all men shall fear, and shall declare the work of God; for they shall wisely consider of his doing.","And all men shall fear, and shall declare the work of [God;]([/person/god_1324) for they shall wisely consider of his doing.",god_1324,1,,0,-1061,,,
Ps.64.10,publish,Ps,Ps.64,10,"The righteous shall be glad in the LORD, and shall trust in him; and all the upright in heart shall glory.","The righteous shall be glad in the [LORD,]([/person/god_1324) and shall trust in him; and all the upright in heart shall glory.",god_1324,1,,0,-1061,,,
Ps.65.1,publish,Ps,Ps.65,1,"Praise waiteth for thee, O God, in Sion: and unto thee shall the vow be performed.","Praise waiteth for thee, O [God,]([/person/god_1324) in [Sion:](/place/zion_1263) and unto thee shall the vow be performed.",god_1324,1,zion_1263,1,,,,
Ps.65.2,publish,Ps,Ps.65,2,"O thou that hearest prayer, unto thee shall all flesh come.","O thou that hearest prayer, unto thee shall all flesh come.",,0,,0,,,,
Ps.65.3,publish,Ps,Ps.65,3,"Iniquities prevail against me: as for our transgressions, thou shalt purge them away.","Iniquities prevail against me: _as_ _for_ our transgressions, thou shalt purge them away.",,0,,0,,,,
Ps.65.4,publish,Ps,Ps.65,4,"Blessed is the man whom thou choosest, and causest to approach unto thee, that he may dwell in thy courts: we shall be satisfied with the goodness of thy house, even of thy holy temple.","Blessed _is_ _the_ _man_ _whom_ thou choosest, and causest to approach _unto_ _thee,_ _that_ he may dwell in thy courts: we shall be satisfied with the goodness of thy house, _even_ of thy holy temple.",,0,,0,,,,
Ps.65.5,publish,Ps,Ps.65,5,"By terrible things in righteousness wilt thou answer us, O God of our salvation; who art the confidence of all the ends of the earth, and of them that are afar off upon the sea:","_By_ terrible things in righteousness wilt thou answer us, O [God]([/person/god_1324) of our salvation; _who_ _art_ the confidence of all the ends of the earth, and of them that are afar off _upon_ the sea:",god_1324,1,,0,,,,
Ps.65.6,publish,Ps,Ps.65,6,Which by his strength setteth fast the mountains; being girded with power:,Which by his strength setteth fast the mountains; _being_ girded with power:,,0,,0,,,,
Ps.65.7,publish,Ps,Ps.65,7,"Which stilleth the noise of the seas, the noise of their waves, and the tumult of the people.","Which stilleth the noise of the seas, the noise of their waves, and the tumult of the people.",,0,,0,,,,
Ps.65.8,publish,Ps,Ps.65,8,They also that dwell in the uttermost parts are afraid at thy tokens: thou makest the outgoings of the morning and evening to rejoice.,They also that dwell in the uttermost parts are afraid at thy tokens: thou makest the outgoings of the morning and evening to rejoice.,,0,,0,,,,
Ps.65.9,publish,Ps,Ps.65,9,"Thou visitest the earth, and waterest it: thou greatly enrichest it with the river of God, which is full of water: thou preparest them corn, when thou hast so provided for it.","Thou visitest the earth, and waterest it: thou greatly enrichest it with the river of [God,]([/person/god_1324) _which_ is full of water: thou preparest them corn, when thou hast so provided for it.",god_1324,1,,0,,,,
Ps.65.10,publish,Ps,Ps.65,10,Thou waterest the ridges thereof abundantly: thou settlest the furrows thereof: thou makest it soft with showers: thou blessest the springing thereof.,Thou waterest the ridges thereof abundantly: thou settlest the furrows thereof: thou makest it soft with showers: thou blessest the springing thereof.,,0,,0,,,,
Ps.65.11,publish,Ps,Ps.65,11,Thou crownest the year with thy goodness; and thy paths drop fatness.,Thou crownest the year with thy goodness; and thy paths drop fatness.,,0,,0,,,,
Ps.65.12,publish,Ps,Ps.65,12,They drop upon the pastures of the wilderness: and the little hills rejoice on every side.,They drop _upon_ the pastures of the wilderness: and the little hills rejoice on every side.,,0,,0,,,,
Ps.65.13,publish,Ps,Ps.65,13,"The pastures are clothed with flocks; the valleys also are covered over with corn; they shout for joy, they also sing.","The pastures are clothed with flocks; the valleys also are covered over with corn; they shout for joy, they also sing.",,0,,0,,,,
Ps.66.1,publish,Ps,Ps.66,1,"Make a joyful noise unto God, all ye lands:","Make a joyful noise unto [God,]([/person/god_1324) all ye lands:",god_1324,1,,0,-535,,,
Ps.66.2,publish,Ps,Ps.66,2,Sing forth the honour of his name: make his praise glorious.,Sing forth the honour of his name: make his praise glorious.,,0,,0,-535,,,
Ps.66.3,publish,Ps,Ps.66,3,"Say unto God, How terrible art thou in thy works! through the greatness of thy power shall thine enemies submit themselves unto thee.","Say unto [God,]([/person/god_1324) How terrible _art_ _thou_ _in_ thy works! through the greatness of thy power shall thine enemies submit themselves unto thee.",god_1324,1,,0,-535,,,
Ps.66.4,publish,Ps,Ps.66,4,"All the earth shall worship thee, and shall sing unto thee; they shall sing to thy name. Selah.","All the earth shall worship thee, and shall sing unto thee; they shall sing _to_ thy name. Selah.",,0,,0,-535,,,
Ps.66.5,publish,Ps,Ps.66,5,Come and see the works of God: he is terrible in his doing toward the children of men.,Come and see the works of [God:]([/person/god_1324) _he_ _is_ terrible _in_ _his_ doing toward the children of men.,god_1324,1,,0,-535,,,
Ps.66.6,publish,Ps,Ps.66,6,He turned the sea into dry land: they went through the flood on foot: there did we rejoice in him.,He turned the sea into dry _land:_ they went through the flood on foot: there did we rejoice in him.,,0,,0,-535,,,
Ps.66.7,publish,Ps,Ps.66,7,He ruleth by his power for ever; his eyes behold the nations: let not the rebellious exalt themselves. Selah.,He ruleth by his power for ever; his eyes behold the nations: let not the rebellious exalt themselves. Selah.,,0,,0,-535,,,
Ps.66.8,publish,Ps,Ps.66,8,"O bless our God, ye people, and make the voice of his praise to be heard:","O bless our [God,]([/person/god_1324) ye people, and make the voice of his praise to be heard:",god_1324,1,,0,-535,,,
Ps.66.9,publish,Ps,Ps.66,9,"Which holdeth our soul in life, and suffereth not our feet to be moved.","Which holdeth our soul in life, and suffereth not our feet to be moved.",,0,,0,-535,,,
Ps.66.10,publish,Ps,Ps.66,10,"For thou, O God, hast proved us: thou hast tried us, as silver is tried.","For thou, O [God,]([/person/god_1324) hast proved us: thou hast tried us, as silver is tried.",god_1324,1,,0,-535,,,
Ps.66.11,publish,Ps,Ps.66,11,Thou broughtest us into the net; thou laidst affliction upon our loins.,Thou broughtest us into the net; thou laidst affliction upon our loins.,,0,,0,-535,,,
Ps.66.12,publish,Ps,Ps.66,12,Thou hast caused men to ride over our heads; we went through fire and through water: but thou broughtest us out into a wealthy place.,Thou hast caused men to ride over our heads; we went through fire and through water: but thou broughtest us out into a wealthy _place._,,0,,0,-535,,,
Ps.66.13,publish,Ps,Ps.66,13,"I will go into thy house with burnt offerings: I will pay thee my vows,","I will go into thy house with burnt offerings: I will pay thee my vows,",,0,,0,-535,,,
Ps.66.14,publish,Ps,Ps.66,14,"Which my lips have uttered, and my mouth hath spoken, when I was in trouble.","Which my lips have uttered, and my mouth hath spoken, when I was in trouble.",,0,,0,-535,,,
Ps.66.15,publish,Ps,Ps.66,15,"I will offer unto thee burnt sacrifices of fatlings, with the incense of rams; I will offer bullocks with goats. Selah.","I will offer unto thee burnt sacrifices of fatlings, with the incense of rams; I will offer bullocks with goats. Selah.",,0,,0,-535,,,
Ps.66.16,publish,Ps,Ps.66,16,"Come and hear, all ye that fear God, and I will declare what he hath done for my soul.","Come _and_ hear, all ye that fear [God,]([/person/god_1324) and I will declare what he hath done for my soul.",god_1324,1,,0,-535,,,
Ps.66.17,publish,Ps,Ps.66,17,"I cried unto him with my mouth, and he was extolled with my tongue.","I cried unto him with my mouth, and he was extolled with my tongue.",,0,,0,-535,,,
Ps.66.18,publish,Ps,Ps.66,18,"If I regard iniquity in my heart, the Lord will not hear me:","If I regard iniquity in my heart, the [Lord]([/person/god_1324) will not hear _me:_",god_1324,1,,0,-535,,,
Ps.66.19,publish,Ps,Ps.66,19,But verily God hath heard me; he hath attended to the voice of my prayer.,_But_ verily [God]([/person/god_1324) hath heard _me;_ he hath attended to the voice of my prayer.,god_1324,1,,0,-535,,,
Ps.66.20,publish,Ps,Ps.66,20,"Blessed be God, which hath not turned away my prayer, nor his mercy from me.","Blessed _be_ [God,]([/person/god_1324) which hath not turned away my prayer, nor his mercy from me.",god_1324,1,,0,-535,,,
Ps.67.1,publish,Ps,Ps.67,1,"God be merciful unto us, and bless us; and cause his face to shine upon us; Selah.","[God]([/person/god_1324) be merciful unto us, and bless us; _and_ cause his face to shine upon us; Selah.",god_1324,1,,0,,,,
Ps.67.2,publish,Ps,Ps.67,2,"That thy way may be known upon earth, thy saving health among all nations.","That thy way may be known upon earth, thy saving health among all nations.",,0,,0,,,,
Ps.67.3,publish,Ps,Ps.67,3,"Let the people praise thee, O God; let all the people praise thee.","Let the people praise thee, O [God;]([/person/god_1324) let all the people praise thee.",god_1324,1,,0,,,,
